row_id,country_code,year,agricultural_land_area,percentage_of_arable_land_equipped_for_irrigation,cereal_yield,droughts_floods_extreme_temps,forest_area,total_land_area,fertility_rate,life_expectancy,rural_population,total_population,urban_population,population_growth,avg_value_of_food_production,cereal_import_dependency_ratio,food_imports_as_share_of_merch_exports,gross_domestic_product_per_capita_ppp,imports_of_goods_and_services,inequality_index,net_oda_received_percent_gni,net_oda_received_per_capita,tax_revenue_share_gdp,trade_in_services,per_capita_food_production_variability,per_capita_food_supply_variability,adult_literacy_rate,school_enrollment_rate_female,school_enrollment_rate_total,avg_supply_of_protein_of_animal_origin,caloric_energy_from_cereals_roots_tubers,access_to_improved_sanitation,access_to_improved_water_sources,anemia_prevalence,obesity_prevalence,open_defecation,hiv_incidence,rail_lines_density,access_to_electricity,co2_emissions,unemployment_rate,total_labor_force,military_expenditure_share_gdp,proportion_of_seats_held_by_women_in_gov,political_stability
240,11c9833,2014,37512.9823734828,,7342.23026481883,,717.643679681706,1012581.17076024,3.38206506077434,72.2664820152163,51352801.1734079,93547149.3311605,39242173.5230279,2.19817338888224,,,,9708.69296061099,22.8360308518205,,1.16550079316157,38.4240315716238,12.1648537229001,12.8470618475396,10.0536907359285,,,95.5238852171617,95.6759977439027,,,95.7014436444959,100.552725762879,28.5091075973933,28.9752142787401,0.069255061536652,0.00981870636596,0.49968652604987,100.597228060379,198422.907866565,13.029727586905,29389822.4013426,1.65681376908657,,-1.58834265468811
241,7328d3f,2004,11925.4193282543,1.42209524816113,5392.99052897106,,18761.4704108903,56855.2880410282,1.43790129869935,74.8706122136324,1935615.4195887,4456404.81966256,2480923.3666854,-0.022227017137315,236.787695876592,3.56216462836663,13.0781540802072,18910.8722052868,45.840217899251,,0.294585386628546,26.6049318344502,19.5074430935937,31.8368306418687,26.0921894165047,62.8483482593398,,,,38.2994767323265,33.4961555323857,96.9955392822096,98.0865434816134,25.3692854729624,18.2884046323069,0.433205993440928,0.010145236905639,4.85425199813619,101.946830287075,22580.5073317799,13.9049937589926,2034887.29703794,1.76999994254271,21.5027501689559,0.652521011572207
242,679c02d,2005,4292.81054510439,2.40219144262185,2338.35128862828,,9903.9583396234,18057.5121549924,2.86141709969487,67.9605525458705,418932.205344866,814191.3350021,403908.255428526,0.414306937634269,278.643800178881,87.6741390335271,23.3156237309071,7532.14397787633,65.7030270413751,,2.16830879538101,78.8833221437783,21.3152020354922,49.1149542274209,11.0547879267603,18.1974352018798,,,,32.7758058544166,46.2885572779022,83.2679309230778,94.0406837641249,33.5114804464537,24.8610381701241,0.495181461760776,,,82.0249532476039,1099.85398438668,4.586772435763,324164.090513206,1.44501126512725,8.39702317962424,0.400214241176451
243,845041,2014,77641.9640902555,,3045.33563379078,,219912.31847256,332028.422671824,2.11512295731371,73.7905348837737,7932227.03445735,30507150.816622,22122193.0836846,1.74722670793071,,,,23837.9888852631,63.7602571234406,,0.006087590663175,0.648740990103979,14.617727793851,25.963655466019,9.05565052806893,,,,99.366507900434,,,94.2275571800153,96.6416249548612,23.1567049719098,13.0657395096128,0.361855126864633,0.039998691225725,0.69333798594206,98.1447196852782,240817.582206637,2.91291834035132,14640317.2902864,1.47899893472932,10.2122155168264,0.242281067152628
244,9621c07,2011,369629.928206199,6.72637475448368,2059.99628171488,,565237.657759651,1078102.27575624,3.11573637483553,68.0649915322545,3359582.89488239,10222861.3163713,6837762.54321259,1.59677859416184,325.729480355342,17.5955180670036,6.09480306159035,5513.74121130626,38.6523805895823,46.0055314877299,3.1340227223082,71.6034843647026,,10.6898509549999,6.09854292756569,29.0876694658102,93.556410094877,94.9589106041981,92.4240158393745,29.5876345699739,50.5114250009663,47.86010082696,88.4003356102344,30.9009674014344,14.8672469888557,19.170344119706,0.019931005589252,,87.0402592227036,16363.6924032676,2.24831055640653,4710364.68430801,1.71037164190699,25.0181997684399,-0.4417292515771
245,a0b37e7,2003,644970.7738755,51.2243500033306,2424.65504007701,,100150.268887091,1633656.13129678,1.95199337383559,69.9704050104468,23735784.5979235,68944960.4486877,44976343.7268206,1.21338710379189,302.85348739804,21.6180127119013,6.88514930323564,13427.209735156,26.4283989947063,,0.08483074035571,1.86723837600243,5.28346413345829,,10.0781901645115,28.8233781474633,,89.279168570947,93.1443118485135,21.3144181606751,58.5689425390922,81.4374678928182,94.5428851576446,29.3281891174114,15.0691603707685,0.660503699067547,0.019635859506665,0.403278717060828,96.1956085372359,424713.281961116,12.1560191805496,22345188.6837448,2.39859362499,4.15582207404298,-0.844419756272803
246,42c298b,2000,4787.04175890228,18.1067068397114,1130.35250016724,,3390.1770483732,10960.6407192578,2.56134723475545,73.0781966653205,1294639.87145431,2647234.09901035,1393533.33037187,0.846078711731528,209.081309989409,99.4957548544151,21.878883540375,7948.6836369355,49.8412236431305,,0.101130993545274,3.29165229273471,22.6965487711759,38.0193021808723,8.03376936796521,13.7753016624617,,92.2092076122151,94.4190480244775,36.1107089298881,37.8156360212968,81.4392351384363,92.3920865571376,28.3056160247796,14.9052515270179,0.891771351392206,,,85.9993487091823,10483.4220509369,15.4139270684243,1184183.7811604,0.491144921372167,13.4950295842038,0.080910963138332
247,e509cda,2009,52378.6503778914,0.100199684282079,962.822515509556,0.180872111882939,222742.570728036,624770.751353068,5.25271484937838,46.2105998602354,2667536.06628754,4403176.81749152,1675539.2363742,1.35800719138504,205.277103671591,20.6242844561805,29.5651153814053,863.437861212413,22.8152051502151,,12.2072006467523,54.1279298242935,9.09338545449437,,4.90965790159314,43.2391054245181,,55.1180826362553,64.932017818219,19.9199864146349,53.3141258575506,19.9486886883926,67.3626134175802,47.5093459313161,3.20382750423082,23.8247664295724,0.341166371838086,,9.83348274629347,253.410314032849,6.33800410333775,1845332.38462034,1.82777761861688,9.65751926881901,-1.9015345680325
248,8fb5447,2003,119.619477000552,,1479.88314470654,,9.88059282983486,301.460796734072,2.52202236082807,71.6403732426436,206094.883402607,302279.059592405,95873.4614179294,2.67402208722185,36.4391522407896,101.088127143889,79.3885114934609,8215.48442545081,,,2.11531204201597,69.596674493919,9.56837195509501,53.4282935200214,2.09056343164694,26.2170524607822,,,,61.7567930595017,42.7475164655632,85.248523467516,95.9658484944067,46.9358450831007,3.68716445555731,11.2112419927294,,,90.6624991443969,498.001929688384,2.67362823110727,115338.134346183,,5.89798644432345,1.01516268256448
249,f787860,2005,100.124094777187,10.125260480395,14667.5746545219,,260.111651863242,393.012544675077,2.16372556319675,72.136341014374,58783.2945963126,109737.647019799,51452.5500214364,0.17154738406269,198.855925330195,81.5631180706824,96.5216198106019,9347.3283546497,53.836602307574,,1.49843333902182,71.2677294151853,21.0427024118081,42.3693782889496,11.541213515417,57.7666087001257,,97.5579894577907,96.5328317000472,44.0675751635451,35.7297784469548,75.0780250889019,93.7570461472735,27.8635247315553,16.4938597659902,2.94107873036462,,,86.9198760639957,222.930189664188,18.6216233672936,52149.1392921911,,18.3220281758235,1.17207886059544
250,ba2039a,2003,108528.976000633,20.5260854904535,3243.6728206194,,338330.899093562,664503.728160943,2.77507388587783,64.1026853366874,33803928.833748,46990962.5735875,13419361.803803,1.00621061842418,222.80192602041,-4.06204705511061,8.14576980574172,1815.47860432145,0.161383139339341,,1.21407491768404,2.63425566062789,2.22448754980514,6.76268080820232,3.75853697781636,15.9771970049165,,91.8782613605355,92.0077077987951,13.7691614127526,63.9918715430787,65.5039105909,69.4383076474407,41.8082658699601,1.28460035832429,9.6942047486374,0.110318695193123,,45.7402882664648,9762.23214035981,0.867261240528442,23221546.3769283,1.90390865037943,,-1.20474113779841
251,66b86bf,2008,50552.6201325772,3.6887871123037,4105.1795212129,,36542.470454653,107881.009122178,1.5433871457376,74.1748380880954,2125619.78262395,7378974.13988233,5397601.69305417,-0.715743262071085,321.465304912731,-50.5842764828774,7.05859481732192,15696.9581156542,73.7356924324239,33.6769492171799,,,22.5841921119204,25.3314315382812,41.9127532011987,21.7330840620316,,99.4663874921628,99.0205298382905,36.452922632464,39.6163502917198,84.9385494818996,100.118904922313,24.3875738609479,21.0714022842179,0,,3.65037337106984,100.851598608333,51692.4675372072,5.71756677609561,3617750.1459868,1.88396878181446,21.6838491084314,0.351890714982835
252,7fb4d17,2010,213335.198732609,2.23489070399254,3410.35582094227,,170434.081362146,400976.790082656,2.71700586684051,72.1441219351637,2530755.05930111,6100141.98485142,3646376.94668525,1.34589037935817,728.766987895122,-184.316658703221,7.85567084297137,7193.21813784026,50.7072000711178,51.4314562437755,0.648171465881766,19.6144412595739,12.2384595366059,7.31914506997794,58.7482294549332,32.0834528271075,95.1636202841421,91.1356459694061,90.797907268764,31.3852476272186,42.6343267501095,83.4081995714941,90.6023734788857,20.2517533738539,14.7192250464457,0.547529647273979,0.039601440989458,,96.2019971123852,5045.76115442007,4.54426327193068,2881295.90701291,1.02639750635472,12.6451132679677,-0.796767581906281
253,c408d26,2009,15143.8048686363,6.64534799975963,2693.38335036511,0.364627891755125,2883.69025522099,20898.997414779,2.35338922471393,71.0094372118221,2226900.84899148,6127394.43835461,3928225.01553016,0.448106580844337,152.43535840029,40.1501979467437,26.1595833702016,7320.19081165472,41.3233476710134,45.4354011512838,1.33839422155023,45.43779295884,15.1473405234233,12.7095982005389,6.533246298488,5.99198228962455,85.3451000212273,97.5975578223406,95.3698005941153,24.3775723140366,48.6694477418384,69.6149885210157,88.8993147931833,17.5793469918579,17.8400564489051,5.43942249792627,0.049967559871691,,92.400621788199,6314.7009251903,7.37076441704709,2585156.65892423,1.07496008574094,18.9920091972474,-0.020301126790864
254,8e8dfae,2002,171.920242997402,34.4383235495408,2592.02852696281,,63.7852173253822,436.156129933169,1.77786896692092,74.8429156166099,180174.869843157,274399.816225306,90241.190807762,0.288119835773627,163.845978222434,101.827342670172,46.4686645207042,14235.9489941753,42.8940020278747,,0.108393266226022,12.0820865641588,,45.8795649175515,7.81943214086347,71.082833872806,,91.1838942066646,92.5115279870834,48.3197221952506,33.4795136618266,89.0086496932764,98.2667756583726,24.7885617263919,18.3548567640342,0.710911066933978,0.100175450765646,,98.4656520407014,1242.14005135807,10.1788246904888,147663.364075277,,10.8570787862942,0.991478885301155
255,2ca26c6,2010,73577.3545889,101.726429980591,3154.31398667173,,131997.22236965,248475.146507516,2.67064795761811,75.2055989901331,5654788.07654484,14904374.2101991,9423795.31739335,1.62368530129696,407.763227766717,36.6718578378406,5.97760979303323,9498.18311177118,31.7727292966298,49.6171748405671,0.220809227382592,10.214531900498,,6.38995810800301,14.8957117386057,19.0864169262057,92.4704046299141,96.7547342579915,96.4114712120709,35.6537559204656,37.471770871776,81.4271317278201,83.944758221741,19.0976101023782,16.3279302835708,6.67404075175474,,,95.6311292812617,36796.6567804897,4.04507320347661,6729834.74709186,2.97497488861166,32.4559674178808,-0.627546477901672
256,e256731,2001,373703.798736639,58.167843285247,2206.06681599967,,20524.0691696177,759666.445491111,4.52597406547949,62.6797184812818,92523750.5238514,139750809.28373,46812333.2454538,2.20899108221068,179.105737521907,-9.31661109880891,15.1898435565019,3469.22898625102,15.6513583209599,30.5350325825993,2.71293348810238,13.818378815925,10.1737250105246,5.07413951544694,1.18059209810055,19.1666440645209,,,,22.177529681012,50.1466515787014,39.0497793908911,90.3420511468987,49.6507065045583,3.13770820916675,40.0476972481793,0.009824714009533,1.01174107806698,78.0411922827614,106990.856104829,7.73786829998588,42012399.5392864,4.16018968203289,,
257,4609682,2003,96322.5628977233,14.376481973238,1520.08787919087,,8665.31536254775,154347.445976655,2.01937495582362,74.6040643276038,3462367.23180613,9861887.90324685,6300218.83667423,0.767371171666027,311.061561268234,62.6815859113122,9.88291332233963,8251.7287691096,42.133960876239,,1.12065269325216,29.7909705523962,18.7944950644982,15.9138026111404,45.7199682274488,77.7932309946355,,,100.947725364481,23.5898255498675,52.6832520892904,82.8633211902394,90.1071933581751,28.0358651333332,17.3568607478937,8.42948973296041,0.010155709235886,1.186467003497,99.9580468010725,21597.134392868,14.7631283108999,3386929.25718974,1.48083759292423,11.6889995651632,0.299882434250467
258,0ea781c,2015,356.958888922435,,,,1690.84948451533,2802.05735581114,3.9538801053363,74.2329738156838,154684.919094122,192782.426786971,36573.5330855713,0.762341546532292,,,,5661.08473436546,48.2592391172706,,11.6724038413791,478.883961793419,22.730699718797,32.7625338506002,,,,99.3885642865055,98.4927348934459,,,91.0166631497656,100.941715923023,29.3368888142475,,0.127798656644842,,,101.831411067577,,8.91937894855531,39068.1921774629,,6.19007194181214,1.19702332903497
259,611025c,2010,55870.6033143202,2.13271715919356,1885.93303657459,,32030.3464700331,95571.6032095128,5.40630798108219,56.6772889997899,13034278.8822599,15014141.7109358,2354855.90544576,2.98650327762802,172.109762087518,1.90063885422499,18.6856665539586,1016.48073294277,34.3336788125136,45.4628618905566,14.8009478790013,66.1976895861914,15.6304737245076,4.53539152478286,18.3855903016766,25.6563403141449,62.4248554915004,,,6.07056346806383,70.9798092164377,38.7419908288594,82.0427322669366,32.7264544428816,3.15792453799711,9.54092197882132,0.691337565472814,,8.55802311961422,1121.2767877705,6.77854916027997,6264259.41240022,0.704640780303182,20.5319806262592,0.049806974950561
260,9e614ab,2011,23140.4664939462,21.5500594003713,4018.39353905317,,180487.00617393,231442.852419806,3.09780051753663,63.6008132334046,4119045.92302016,6334792.73570947,2197423.90526588,1.3977643482222,258.269879681205,-5.07207904841293,9.84573233953178,4321.44048244632,51.549126208685,,4.97973266117155,64.2517044000888,13.2536339082756,9.92195816968708,4.94535391067015,23.0468396287521,58.0060266794575,91.7371857134674,96.5605990280363,14.0388107912708,69.7252077359294,62.932553075202,69.701848107412,35.7690872384325,2.3002964583917,31.4881101314024,0.029602309965952,,70.564938896802,1629.3652744626,0.690077779610031,3197555.83988103,0.214694738400819,24.8283983451129,-0.059493186672075
261,2f1d47e,2005,92798.3116069414,60.5324362929199,3697.63681592982,,14271.2657948673,127708.555192889,2.70942206285323,66.6060908567134,105497376.278311,145330079.521494,37800287.8488856,1.51344981628119,110.187093781354,9.68360367242467,22.9427928328772,1962.68880614683,20.1462660686654,33.5180740699076,1.80243611572271,9.21054904272886,7.06112131106418,5.46499429366165,5.68853782629782,19.0573612111936,,99.8485235439749,93.5553777276029,7.84019134042713,80.8950353870398,51.2021518229974,78.4025526979177,45.3252220281389,1.65982496430239,12.1125965081254,0.009927083308405,1.89286284320598,43.5283294334699,38943.894767336,4.29886871838893,53136120.0101971,1.1462431149647,14.7164873202801,-1.8523103099443
262,4080343,2014,37563.5579568332,,1158.46050512037,,2044.79554615691,54782.5297983946,4.58156016034763,59.3318403234311,4394716.19035456,7330222.39778055,2854835.74350303,2.56151743364196,,,,1310.88428723293,61.814305955595,,5.32217668426778,29.3187141199078,,20.378501931974,8.86119451905805,,,86.7183482036269,92.0936115989359,,,11.7676756783126,61.3269899165446,49.1724253573057,6.46627780557197,50.6283109383883,0.101867649797923,,46.5975604577957,2570.03466382172,1.81196968520408,3314650.04342869,1.83239580057859,17.7938825354522,-0.181717711478171
263,9e614ab,2007,20891.4678148754,24.8559044910775,3786.76359307364,,169718.005150227,229177.488837685,3.38919858747842,62.9768079438973,4266379.44346648,5915943.78402244,1745756.96934987,1.67135295709922,210.994961951208,-1.71733593361077,11.0211881691851,3294.15429602622,46.4762717202471,35.049540154106,9.85036860034881,68.3036231715131,,7.53010753866231,9.51612940630934,23.249070326082,,81.7328677592885,83.5662636359047,12.0092700924683,71.6541791111994,50.4436926617527,61.8143006263934,36.498139820266,1.74989811153985,42.3225457737839,0.040587772983213,,62.4966568874025,906.251727942126,1.03974899627469,2874075.17428223,0.35781400663328,25.5738548260603,-0.167067640093404
264,5c2e474,2001,23434.1411848048,0.900095376046402,986.629817852723,,419.708964404359,30372.1104732516,3.99596889531582,46.7257760817581,1498460.70536556,1918614.44538757,372020.558715089,0.920097395512473,65.6058738402991,47.2321236851736,49.596705245276,1849.61616105498,,,4.59185938850446,29.585189027716,,29.9142852838693,3.63986371720055,16.0873884726891,,83.4081303867811,81.3454261236349,8.82924827215299,79.8025724172867,24.4297908788596,79.1400396389509,34.2599616544667,8.37771369163958,43.9009704792656,3.06178380616548,,3.68835551497011,1886.10622443133,28.0104561366199,814293.991890865,2.87092471310339,3.79249510032536,
265,100c476,2002,89.3193619426956,5.06253211747446,1559.99032577072,,97.8618278130083,431.934280093508,2.26512344465565,72.6357313794835,60404.4798761691,87771.2473332252,27142.7015754463,1.40400951799989,113.054640366678,93.8782705339149,49.4485740729859,17703.5830578302,58.6206506822979,,1.74488277595869,153.673388281808,16.0570803721134,69.7211603111549,1.38817768876496,21.3484454196426,,,,48.079238613008,26.6486099739165,86.7967835112062,98.3759535603175,26.7088168803271,19.7020036351613,1.16385175990478,,,91.928746194557,374.895983842181,,,,5.21276598420909,0.721318382012878
266,4609682,2005,99829.4624332659,15.3116731731108,1466.88409175881,,9018.78562778455,156590.880113624,2.02515738133268,74.2431630281278,3566055.64367194,10301465.4086773,6511315.48247628,0.831122822617371,330.392699025835,55.6022691996894,8.11992057060919,8903.83493735074,45.2785036154641,38.0810199963371,1.22002311256074,36.4040318336925,18.599936850984,18.2157816917172,45.2783609126093,30.8678757099973,,99.6599512720474,98.356897369957,24.1164773991895,52.1836387983778,87.2776238357032,93.9418776751898,27.6053859994275,18.6238235430934,7.00894743709699,0.009903075614,1.19449832415719,100.822170203307,22991.283256017,12.9607642153161,3418040.85413818,1.48002689734515,23.1514781240713,0.039704105400418
267,93d74a6,2009,,,,,,29.9505004009389,0.997899653690364,82.028673015231,0,534384.533468141,519685.200266987,2.1098255137428,3.94536323744439,,18.7899295104454,81191.6909618948,34.7833977297846,,,,28.9580127088509,83.6045683738599,1.4818550751497,29.3980075496286,,86.5486371527154,84.0743358524644,59.6232641102161,31.2217795103542,,,,,,,,100.65048581636,2046.61189453733,3.51566489094787,321556.894533454,,,0.596407620620936
268,9621c07,2009,373680.818714218,6.52838546863871,2380.23568761719,1.30466843815318,567858.085164355,1065665.2649718,3.29673190262641,65.386037192692,3271839.91860176,9585382.1789254,6458820.83847778,1.66937386249982,316.446097284586,19.4997523638632,7.11166321439535,5211.95598802338,33.5195861323906,48.9138577206448,4.28038238122649,72.4978981603661,,10.0168644167545,7.14973506873887,31.8158581273792,92.5253838237716,97.1888119699343,96.6977152895613,29.498108041265,51.1121304117086,44.9375810225193,86.766228439442,32.3160244961995,13.9008449308371,22.0025930229677,0.019970948718962,0.303979675511936,88.2799505653146,13965.1871250406,2.87606695744882,4506069.71168191,2.00416876068562,22.0580704362641,-0.524063514109865
269,c408d26,2013,15757.7335443054,6.14822487340135,2752.16437409523,,2785.32082399869,20699.4587379241,2.15433679766393,71.3230875119489,2172200.49358698,6209135.65585966,4182672.43746148,0.477140404845726,158.764645244419,,,7495.85991755215,51.1025838498176,43.4215649383439,0.730346933871217,26.9777772830911,17.2414757332118,16.342017750723,10.2811859241352,25.7467939223154,88.2208245934533,91.7088680203071,90.4689970406645,,,73.1538281386558,93.2682859319715,19.6553630324924,19.3776575889976,2.64478524812105,0.029932689949836,,94.9422973986733,6329.71215080437,3.70142900416785,2769804.55947147,1.09302510214123,26.5816973184429,-0.080411619889821
270,4080343,2000,35845.2705268761,0.302070806341135,1056.48725427537,,4815.48536942518,55473.9632073434,5.33502244305644,53.0344742035824,3389071.41032605,5008469.19633202,1604756.81652485,3.00820022685782,106.915580204377,12.2973842355173,13.830700287172,1288.10655175086,47.2838861743695,,5.53044595812931,13.8789472984441,,13.9212001783023,6.21790470074351,26.5696811317035,53.9506883776707,,83.7432611163198,7.041940653094,75.4738139004473,11.2455169069878,54.4188531138052,57.1102566089339,3.13244420864744,56.7993488035169,0.542319749100159,,16.6999672182302,1368.73224174801,1.85685812076657,2305297.95541678,,4.903477229693,-0.400776623873139
271,45a15a2,2009,40276.5004011478,26.3277905615845,1950.95590474639,1.33198618530106,37528.0220456645,105724.431326626,3.48733283453835,72.5283498869006,7287701.23493832,14350271.7778811,6983796.51447002,2.1847867934576,256.259314837549,42.187529630903,17.7332638888746,6788.77631307985,32.7909817767615,,1.01995489401692,25.8885543818341,10.4304501518649,11.3558392518115,11.4867543313943,37.8455340670023,,98.1354770932107,98.6706514198528,18.2016346226688,47.4228861483477,60.1339401562528,90.6914651292877,19.5793125239976,14.3478771425048,8.92595311657009,0.039664598610637,,82.855088516604,12055.5195401464,3.14371745887073,5579844.40187093,0.397803726617961,12.1501003333439,-0.925957365429466
272,94e6bd5,2006,53002.6688867785,7.89242037235018,1885.67958373747,,34364.1558996173,120305.027627155,2.61555906247081,73.7075168820438,2402887.83390658,5376412.76792122,3080453.64613885,1.31403337918126,216.556029853859,31.8665834236197,33.7937953642373,3799.89349711441,56.4961098185526,,11.364339354609,138.01880856177,13.5727053825786,15.851715716121,5.17900736436258,43.3282503684855,,100.830566183299,99.8583901028341,18.2134372042969,52.0821569798581,61.6474547167403,81.3869091545683,14.6252561644009,13.0568465744595,12.2836652195662,0.020370054566767,,76.287862455822,4466.29317848082,5.29285462427195,2196990.88652901,0.555666453476394,15.0963986119535,-0.260005612642174
273,ea3bfc2,2007,16834.3814384901,35.1565303551609,4192.73071349512,,168305.250797197,196468.953293213,2.75564533415054,65.3074835069458,544426.224436744,746357.49722672,215338.012251078,-0.232379659391328,414.061125879649,-41.4066741410109,15.7702592481822,5374.15018971783,78.2364789865288,,6.99561382876699,164.228380008432,,25.1939335074488,33.4849460498763,40.6777141020246,,,,30.2479249547931,50.0749997119985,80.5286766682283,90.4476575849424,38.6185171661813,16.6616565150632,0.992452075979572,0.121854210474466,,77.712250674201,1566.30502419809,10.3476148726258,275925.049886971,1.41632187359968,28.880216983742,-0.544286726489351
274,99a7c06,2013,1144525.05708967,14.1949750030083,1337.03667445191,,127980.592128279,1579350.7866724,2.83649829681536,67.7100175430727,864694.784061617,2915169.04893372,2024138.94219857,1.96336268595769,293.778443589423,,,10907.0393137394,62.3836443167522,,3.63272338189777,147.701101574219,15.924990305112,20.9758317692867,28.5156653567552,21.4076895636973,,95.9316633507805,94.0881806046308,,,59.1301734511207,64.847229877901,17.0135928097366,14.6333568702358,10.3893319184832,0.009986580151473,0.098112659976067,81.4553964700895,39119.2765231118,4.29266407649566,1243765.23908452,0.837531652010237,14.7633045791232,0.494795742237921
275,c3668f5,2015,22228.8315443492,,2454.31566883301,,46223.1987297811,75341.9724977024,2.57856863307666,77.2245085617061,1317186.98383615,3936432.93802821,2663820.02122482,1.63360272634088,,,,20806.1185759075,52.3243115815425,50.9368113629664,0.021836180885898,2.57423807028266,,30.2684591256947,,,,88.50542495006,87.8328228372223,,,75.0972620468257,93.8311992522269,23.5497069688378,,3.42906940992492,0.060284788430759,,93.9247081055403,,4.60140681363215,1908780.43211237,0,18.0784411122934,0.415036978390871
276,2f1d47e,2009,92351.6101068394,66.1105432660783,4136.90359576917,4.58523144118623,14441.1974264405,128472.64144128,2.4180332782796,69.0046346762439,105013786.910212,152792759.409029,45150626.6707218,1.0845494729642,128.626600676875,9.8734568457728,18.7687175978036,2364.36128242197,23.2210455869608,,1.1006781256919,8.32570422673899,7.60088683936468,5.35581287647014,5.39989838347169,27.4539060198698,,98.4892332945607,93.1668174620883,8.8746274486631,79.0875152304649,53.804266538117,83.274419041007,41.9252066896196,2.17408121576262,7.02484278199115,0.009965358548485,1.86419550109267,53.4952921741143,54733.3888480646,5.03708497795071,57362927.5521228,1.25205017869719,18.3751125688305,-1.54513254145982
277,066b021,2003,45733.2432441181,93.3123506563105,2088.97989298343,,4045.48680145925,137795.289620805,3.65830243318337,66.7699968315772,4862858.10193268,6563129.56618971,1719609.21883423,1.99989725922097,108.31508341712,36.3375447857922,14.7431885589904,1514.78900225634,73.6411865369388,32.9008945491978,10.0421914902426,22.9124321114728,,13.4241417663925,8.63993790537938,13.9180372033585,,93.1400981459262,96.2851909428015,8.96498621450886,68.0102691800423,91.1862355130211,63.334124904844,36.2607717482429,6.42893382111778,1.13079952701889,0.029931435585631,,100.472255342541,2102.17305505886,11.6370973216563,2267616.58786038,2.2340139007773,12.5212258923784,-1.14148083800217
278,6966b4a,2004,5212.84598187861,0.6015654331481,1152.99321655887,,4761.21361270518,10028.3409188015,5.84665834628974,57.0431069448803,665132.720256576,1387049.27672555,708225.901762878,3.19510748049202,79.3990017183544,40.3210804760093,232.395212022641,1590.68489819653,49.1249990895389,,11.0087268836724,43.1991464074014,7.76817635506525,20.4320017454059,17.197870308345,63.3495829902189,,76.4598650446405,74.3009817232553,14.9751111373122,53.9623645568374,59.5232780568153,83.9828337791213,57.9088529841169,4.58539199299792,4.34321007624852,0.305814560172729,,32.5334305067213,297.825809838427,9.44027297009206,430249.501625998,0.339205457594894,13.0902279392321,0.2129554245736
279,ea3bfc2,2006,16639.1799989886,34.7294757947341,4572.42961249826,,163620.08980969,198127.126242498,2.75779551423939,65.1857673636899,544189.736802713,759673.568325976,213937.356026405,-0.179960345122434,412.896318499934,-51.4939947478782,15.2914116443242,4884.06070142576,78.7545610294909,,11.6222472492101,230.616604452778,,26.7100928679779,28.6956406123701,48.5632220694931,,,,30.9799866713917,50.0200604176065,80.5618134179366,89.4311876371107,38.6365919481509,15.7401319221833,1.03613741427944,0.140394093692047,,74.5074888027906,1302.86346761687,10.7133262440886,265735.050912402,1.32736208297197,28.4570485603933,-0.747970043838079
280,b3dfc85,2013,334036.414806643,99.7929553862216,1399.0575891556,,41279.8539602613,470897.252180252,3.01314985397191,67.1475644059083,2766584.40881991,5260645.53483623,2614798.47623639,1.88159607562536,355.097219651362,,,13058.4547781503,,,0.102071951474147,6.80954954832722,,,12.3761424633217,8.15896402719565,,,,,,,,30.9775696716701,17.3028687417586,0.115894582504625,,0.60327150816183,99.1618485680302,67031.4427964665,3.59276016681345,2416830.70860995,,16.9859635736605,0.168589052326198
281,e15a18a,2003,42698.2044925057,49.7822548101129,2226.32658449003,,38053.4687838497,142943.151016176,3.51665537162258,65.0742590946434,21268948.1126693,25164373.734796,3578551.001277,1.56478533092807,159.695948417325,1.00168133380389,31.9573835326996,1596.12831011604,29.0583269552723,42.9241834533183,7.28408584531902,18.9311155262214,8.68402142778251,10.2582340808353,2.80645805973371,23.7619341443319,,75.6378598598806,79.6927453981635,8.89151204768307,72.3910284036213,26.1507096537307,80.606108775587,45.7267421618519,1.83465195829738,58.5681922468118,0.039531601931985,,40.0200359674873,2843.55504120292,1.57025617880955,12871205.1328428,1.59792759950197,5.83351702293836,-1.92726749145402
282,5c83a63,2001,28489.3114112425,0.3055054152567,2531.37655083077,,20672.5456278548,61538.7415442697,1.31380484607851,71.4698802696519,1154484.80886759,3439763.38144078,2296488.66729716,-0.816418747722103,350.098083429926,-4.78326516436971,8.08421727877068,13056.4648873529,49.8745574430067,,,,5.59967224791903,17.3678615735569,15.6337642413786,77.4729806702578,100.439746952954,98.5133656557941,96.7552244584659,52.5924743192215,46.2659823039344,88.0026643678994,89.7256422124267,22.7638673583885,21.045781551839,0,0.009977996333042,,99.4512623787357,12810.4293970833,17.0808695735301,1657219.71807203,1.34232195798156,10.5044248562199,
283,2ca26c6,2005,75635.9013036187,82.5746418961388,2799.01815713906,,131472.22716459,250245.175352615,2.82773525135978,73.5222539927656,5232389.47385076,13860662.7717577,8363186.76761098,1.63675250463504,372.495087834162,33.9920198506743,6.05519149954091,8657.506843068,28.8771666051688,53.3514980966875,0.582078389256682,16.5891995317389,,7.71990588259135,7.3570507268455,22.2623903063037,,,101.323704367571,31.6061622712165,38.631944214476,76.3295882755959,81.29868251297,23.0615385906237,13.8259369821315,10.6305800294054,,,96.0744234361907,29971.3417043173,7.59450609139758,6405407.23346223,2.26493819191904,15.6985277224766,-0.793520945708656
